CustomerID,Recency,Frequency,Monetary,Is_Churned
103528,152,11,20.0,0
103529,114,6,10.0,0
103530,229,7,12.0,0
103531,189,5,10.0,0
103532,6,10,23.0,0
103533,43,8,11.0,0
103534,61,8,19.0,0
103535,236,7,20.0,0
103536,76,4,6.0,0
103537,185,5,12.0,0
103538,54,5,10.0,0
103539,315,6,9.0,1
103540,45,7,14.0,0
103541,14,9,17.0,0
103542,222,7,14.0,0
103543,66,10,18.0,0
103544,93,5,9.0,0
103545,287,2,6.0,1
103546,373,4,8.0,1
103547,107,8,12.0,0
103548,379,2,3.0,1
103549,288,4,7.0,1
103550,247,5,9.0,0
103551,46,6,12.0,0
103552,17,5,15.0,0
103553,125,8,14.0,0
103554,288,3,11.0,1
103555,208,5,12.0,0
103556,362,5,9.0,1
103557,707,2,7.0,1
103558,409,2,5.0,1
103559,68,5,5.0,0
103560,52,8,18.0,0
103561,411,6,12.0,1
103562,360,3,8.0,1
103563,60,13,26.0,0
103564,84,3,4.0,0
103565,240,4,6.0,0
103566,25,8,14.0,0
103567,199,3,8.0,0
103568,49,4,9.0,0
103569,79,4,8.0,0
103570,911,1,1.0,1
103571,94,1,5.0,0
103572,411,6,14.0,1
103573,72,9,19.0,0
103574,139,7,14.0,0
103575,250,6,12.0,0
103576,23,3,5.0,0
103577,229,5,10.0,0
103578,410,4,5.0,1
103579,139,9,22.0,0
103580,410,4,8.0,1
103581,267,4,6.0,0
103582,422,3,3.0,1
103583,458,2,6.0,1
103584,4,8,15.0,0
103585,317,5,9.0,1
103586,47,4,7.0,0
103587,32,3,4.0,0
103588,88,7,15.0,0
103589,301,5,7.0,1
103590,116,6,7.0,0
103591,442,3,6.0,1
103592,209,6,11.0,0
103593,164,7,16.0,0
103594,222,7,11.0,0
103595,168,5,9.0,0
103596,298,6,9.0,1
103597,193,5,10.0,0
103598,59,4,7.0,0
103599,242,4,7.0,0
103600,27,6,10.0,0
103601,21,8,18.0,0
103602,338,3,6.0,1
103603,160,5,10.0,0
103604,22,5,6.0,0
103605,88,4,6.0,0
103606,407,3,7.0,1
103607,46,5,11.0,0
103608,129,4,5.0,0
103609,231,5,7.0,0
103610,138,9,23.0,0
103611,200,10,20.0,0
103612,48,7,17.0,0
103613,19,6,6.0,0
103614,91,3,3.0,0
103615,282,5,10.0,0
103616,83,6,12.0,0
103617,57,8,15.0,0
103618,122,6,14.0,0
103619,126,6,11.0,0
103620,764,2,1.0,1
103621,10,7,14.0,0
103622,575,1,1.0,1
103623,447,5,9.0,1
103624,59,6,11.0,0
103625,121,4,7.0,0
103626,583,4,6.0,1
103627,40,7,16.0,0
103628,418,3,8.0,1
103629,54,6,14.0,0
103630,200,2,3.0,0
103631,52,5,8.0,0
103632,126,4,4.0,0
103633,342,8,15.0,1
103634,161,4,7.0,0
103635,80,11,18.0,0
103636,129,7,17.0,0
103637,329,4,7.0,1
103639,266,3,6.0,0
103640,49,4,6.0,0
103641,274,6,13.0,0
103642,68,7,15.0,0
103643,170,3,4.0,0
103644,79,6,11.0,0
103645,214,3,6.0,0
103646,28,8,18.0,0
103647,43,12,24.0,0
103648,340,7,11.0,1
103649,355,3,8.0,1
103650,82,5,7.0,0
103651,124,6,14.0,0
103652,19,6,14.0,0
103653,51,7,17.0,0
103654,372,1,1.0,1
103655,269,6,7.0,0
103656,191,6,11.0,0
103657,117,4,7.0,0
103658,195,7,10.0,0
103659,94,3,4.0,0
103660,82,4,7.0,0
103661,492,5,11.0,1
103662,323,9,19.0,1
103663,373,3,4.0,1
103664,234,6,14.0,0
103665,66,6,9.0,0
103666,303,4,7.0,1
103667,253,5,10.0,0
103668,22,5,15.0,0
103669,215,6,8.0,0
103670,334,6,11.0,1
103671,188,6,17.0,0
103672,25,7,14.0,0
103673,104,4,9.0,0
103674,3,5,8.0,0
103675,731,3,4.0,1
103676,39,3,9.0,0
103677,77,8,12.0,0
103678,330,5,15.0,1
103679,336,6,7.0,1
103680,126,6,12.0,0
103681,216,2,5.0,0
103682,131,2,7.0,0
103683,277,4,10.0,0
103684,379,4,8.0,1
103685,115,5,10.0,0
103686,254,7,15.0,0
103687,633,1,1.0,1
103688,184,7,10.0,0
103689,221,4,10.0,0
103690,4,4,5.0,0
103691,17,5,12.0,0
103692,443,1,1.0,1
103693,207,5,11.0,0
103694,509,3,4.0,1
103695,307,4,7.0,1
103696,24,6,10.0,0
103697,144,2,3.0,0
103698,2,2,2.0,0
103699,309,5,13.0,1
103700,51,11,21.0,0
103702,16,9,26.0,0
103703,340,5,10.0,1
103704,373,5,13.0,1
103705,206,4,9.0,0
103706,308,3,6.0,1
103707,34,8,16.0,0
103708,41,5,16.0,0
103709,425,4,7.0,1
103710,26,8,13.0,0
103711,188,3,5.0,0
103712,62,6,8.0,0
103713,71,9,16.0,0
103714,236,8,19.0,0
103715,185,7,11.0,0
103716,95,10,18.0,0
103717,217,2,2.0,0
103718,336,6,8.0,1
103719,788,1,4.0,1
103720,26,9,18.0,0
103721,843,1,3.0,1
103722,171,7,15.0,0
103723,378,3,10.0,1
103724,3,3,8.0,0
103725,160,3,3.0,0
103726,184,3,7.0,0
103727,363,3,7.0,1
103728,194,5,10.0,0
103729,165,7,16.0,0
103730,152,5,8.0,0
103731,796,2,5.0,1
103732,294,1,4.0,1
103733,184,2,3.0,0
103734,13,7,18.0,0
103735,106,5,6.0,0
103736,267,5,8.0,0
103737,18,4,7.0,0
103738,528,4,5.0,1
103739,179,6,16.0,0
103740,12,7,14.0,0
103741,267,4,9.0,0
103742,329,2,2.0,1
103743,285,4,6.0,0
103744,27,7,16.0,0
103745,4,5,11.0,0
103746,10,8,13.0,0
103747,62,5,17.0,0
103748,41,6,14.0,0
103749,49,2,6.0,0
103750,17,5,12.0,0
103751,357,3,3.0,1
103752,162,4,5.0,0
103753,467,4,6.0,1
103754,508,3,4.0,1
103755,138,4,9.0,0
103756,21,6,11.0,0
103757,218,3,9.0,0
103758,290,4,5.0,1
103759,227,5,7.0,0
103760,1,11,24.0,0
103761,449,8,15.0,1
103762,26,4,5.0,0
103763,11,4,7.0,0
103764,232,12,28.0,0
103765,185,7,14.0,0
103766,108,3,6.0,0
103767,1,7,12.0,0
103768,84,4,7.0,0
103769,448,5,9.0,1
103770,38,6,9.0,0
103771,44,5,9.0,0
103772,286,5,9.0,0
103773,368,4,7.0,1
103775,568,1,4.0,1
103776,24,4,5.0,0
103777,358,6,8.0,1
103778,46,5,10.0,0
103779,116,5,7.0,0
103780,160,5,12.0,0
103781,61,4,6.0,0
103782,311,5,16.0,1
103783,172,9,22.0,0
103784,54,6,20.0,0
103785,52,7,16.0,0
103786,267,4,4.0,0
103787,846,1,3.0,1
103788,325,5,12.0,1
103789,1,7,15.0,0
103790,83,7,13.0,0
103791,27,5,9.0,0
103792,44,5,9.0,0
103793,61,8,16.0,0
103794,166,6,14.0,0
103795,25,9,14.0,0
103796,166,5,9.0,0
103797,26,8,13.0,0
103798,358,3,5.0,1
103799,290,2,3.0,1
103800,207,5,9.0,0
103801,95,5,9.0,0
103802,254,3,3.0,0
103803,151,7,15.0,0
103804,247,1,1.0,0
103805,229,4,7.0,0
103806,138,6,13.0,0
103807,265,5,6.0,0
103808,441,7,14.0,1
103809,618,2,4.0,1
103810,520,2,3.0,1
103811,464,5,10.0,1
103812,160,5,13.0,0
103813,97,7,16.0,0
103814,22,8,15.0,0
103815,337,6,10.0,1
103816,171,5,9.0,0
103817,76,2,5.0,0
103818,156,7,13.0,0
103819,299,3,4.0,1
103820,165,3,4.0,0
103821,141,4,11.0,0
103822,746,3,3.0,1
103823,308,6,13.0,1
103824,133,7,12.0,0
103825,373,4,9.0,1
103826,36,4,8.0,0
103827,329,6,9.0,1
103828,11,6,15.0,0
103830,84,5,12.0,0
103831,80,7,13.0,0
103832,387,5,8.0,1
103833,377,1,4.0,1
103834,99,8,14.0,0
103835,77,6,13.0,0
103836,91,3,5.0,0
103837,222,5,9.0,0
103838,161,8,18.0,0
103839,301,4,5.0,1
103840,76,12,23.0,0
103841,132,3,4.0,0
103842,549,2,3.0,1
103843,86,6,10.0,0
103844,176,2,2.0,0
103845,255,4,8.0,0
103846,696,2,6.0,1
103847,55,5,7.0,0
103848,247,4,10.0,0
103849,361,4,6.0,1
103850,117,7,13.0,0
103851,235,7,12.0,0
103852,185,3,9.0,0
103853,59,5,14.0,0
103854,57,8,11.0,0
103855,321,7,14.0,1
103856,45,5,9.0,0
103857,696,3,4.0,1
103858,245,4,4.0,0
103859,674,3,9.0,1
103860,228,6,10.0,0
103861,141,2,2.0,0
103862,212,5,9.0,0
103863,220,3,6.0,0
103864,307,3,5.0,1
103865,247,7,12.0,0
103866,362,4,7.0,1
103867,56,5,10.0,0
103868,117,5,6.0,0
103869,44,5,13.0,0
103870,652,2,3.0,1
103871,216,6,8.0,0
103872,2,10,18.0,0
103873,9,7,16.0,0
103874,289,3,5.0,1
103875,241,3,7.0,0
103876,550,2,2.0,1
103877,269,7,15.0,0
103878,276,3,3.0,0
103879,530,4,5.0,1
103880,244,6,9.0,0
103882,116,6,17.0,0
103883,178,3,7.0,0
103884,65,5,12.0,0
103885,250,4,11.0,0
103886,257,6,15.0,0
103887,116,6,14.0,0
103888,665,1,1.0,1
103889,107,7,12.0,0
103890,60,5,9.0,0
103891,631,2,3.0,1
103892,32,12,19.0,0
103893,243,3,4.0,0
103894,216,7,9.0,0
103895,204,4,5.0,0
103896,218,4,7.0,0
103897,113,6,11.0,0
103898,492,3,6.0,1
103899,177,3,4.0,0
103900,77,7,14.0,0
103901,204,2,3.0,0
103902,103,4,6.0,0
103903,882,1,1.0,1
103904,166,8,16.0,0
103905,71,3,4.0,0
103906,165,3,10.0,0
103907,222,3,3.0,0
103908,39,6,8.0,0
103909,32,5,6.0,0
103910,223,3,6.0,0
103911,65,7,12.0,0
103912,23,8,16.0,0
103913,104,6,10.0,0
103914,65,2,2.0,0
103915,426,3,4.0,1
103916,442,4,5.0,1
103917,290,4,11.0,1
103918,158,6,9.0,0
103919,8,7,13.0,0
103920,137,7,12.0,0
103921,180,5,11.0,0
103922,291,9,16.0,1
103923,29,8,16.0,0
103924,65,4,7.0,0
103925,123,8,17.0,0
103926,229,6,13.0,0
103927,180,2,4.0,0
103928,51,5,9.0,0
103929,110,6,12.0,0
103930,185,4,10.0,0
103931,234,6,9.0,0
103932,129,4,6.0,0
103933,64,2,6.0,0
103934,726,2,3.0,1
103935,76,4,10.0,0
103936,124,6,7.0,0
103937,120,7,13.0,0
103938,130,8,13.0,0
103939,38,6,10.0,0
103940,74,4,7.0,0
103941,209,8,10.0,0
103942,203,6,16.0,0
103943,167,3,6.0,0
103944,135,9,25.0,0
103945,194,2,2.0,0
103946,266,4,6.0,0
103947,156,3,9.0,0
103948,360,4,4.0,1
103949,178,4,6.0,0
103950,581,3,7.0,1
103951,17,5,7.0,0
103952,841,1,2.0,1
103953,4,4,6.0,0
103954,82,5,10.0,0
103955,364,3,5.0,1
103956,317,2,8.0,1
103957,34,7,12.0,0
103958,255,4,6.0,0
103959,368,4,5.0,1
103960,301,7,12.0,1
103961,1,4,8.0,0
103962,64,5,10.0,0
103963,121,7,15.0,0
103964,213,4,6.0,0
103965,102,8,16.0,0
103966,62,8,13.0,0
103967,256,7,12.0,0
103968,74,2,4.0,0
103969,15,8,19.0,0
103970,162,6,8.0,0
103971,66,6,8.0,0
103972,351,4,6.0,1
103973,104,8,16.0,0
103974,45,6,13.0,0
103975,37,3,4.0,0
103976,73,5,9.0,0
103977,279,5,10.0,0
103978,251,6,11.0,0
103979,185,8,15.0,0
103980,314,2,5.0,1
103981,204,2,2.0,0
103982,64,7,20.0,0
103983,387,6,8.0,1
103984,81,8,18.0,0
103985,107,8,17.0,0
103986,9,3,7.0,0
103987,147,4,9.0,0
103988,412,3,5.0,1
103989,432,4,6.0,1
103990,432,3,6.0,1
103991,37,6,11.0,0
103992,167,6,16.0,0
103993,176,2,6.0,0
103994,45,11,25.0,0
103995,53,7,15.0,0
103996,189,5,8.0,0
103997,220,6,12.0,0
103998,221,4,8.0,0
103999,413,4,4.0,1
104000,57,4,9.0,0
104001,16,3,4.0,0
104002,518,2,3.0,1
104003,159,6,17.0,0
104004,117,9,16.0,0
104005,685,3,5.0,1
104006,468,2,3.0,1
104007,486,2,4.0,1
104008,214,5,9.0,0
104009,798,2,5.0,1
104010,33,6,12.0,0
104011,23,4,6.0,0
104012,45,5,6.0,0
104013,187,5,5.0,0
104014,234,3,4.0,0
104015,208,8,16.0,0
104016,78,8,14.0,0
104017,34,9,15.0,0
104018,272,8,15.0,0
104019,361,3,6.0,1
104020,245,4,4.0,0
104021,68,8,13.0,0
104022,284,7,8.0,0
104023,177,4,13.0,0
104024,171,6,15.0,0
104025,258,4,9.0,0
104026,221,6,9.0,0
104027,158,6,11.0,0
104028,193,4,11.0,0
104029,493,3,3.0,1
104030,244,7,15.0,0
104031,158,3,4.0,0
104032,131,5,10.0,0
104033,200,5,11.0,0
104034,39,5,10.0,0
104035,135,5,9.0,0
104036,105,6,11.0,0
104037,165,5,8.0,0
104038,141,4,6.0,0
104039,108,6,13.0,0
104040,61,9,26.0,0
104041,206,6,8.0,0
104042,62,4,5.0,0
104043,312,2,3.0,1
104044,209,8,16.0,0
104045,32,4,10.0,0
104046,23,4,8.0,0
104047,70,6,12.0,0
104048,189,2,6.0,0
104049,22,5,14.0,0
104050,157,3,6.0,0
104051,306,3,5.0,1
104052,242,3,3.0,0
104053,239,6,15.0,0
104054,262,6,12.0,0
104055,372,4,6.0,1
104056,10,8,17.0,0
104057,299,3,6.0,1
104058,88,7,13.0,0
104059,152,6,11.0,0
104060,33,5,11.0,0
104061,369,5,9.0,1
104062,249,1,2.0,0
104063,38,6,12.0,0
104064,122,5,11.0,0
104065,187,8,16.0,0
104066,168,2,6.0,0
104067,160,4,10.0,0
104068,542,3,5.0,1
104069,326,3,7.0,1
104070,5,5,6.0,0
104071,156,7,12.0,0
104072,179,5,8.0,0
104073,58,5,8.0,0
104074,12,6,6.0,0
104075,171,3,3.0,0
104076,22,4,6.0,0
104077,33,3,7.0,0
104078,64,7,15.0,0
104079,80,6,11.0,0
104080,173,5,7.0,0
104081,275,2,4.0,0
104082,189,2,2.0,0
104083,637,3,9.0,1
104084,10,6,13.0,0
104085,131,2,4.0,0
104086,56,5,15.0,0
104087,830,2,6.0,1
104088,11,10,16.0,0
104089,22,10,18.0,0
104090,118,12,23.0,0
104091,264,6,13.0,0
104092,181,5,10.0,0
104093,285,10,13.0,0
104094,242,2,4.0,0
104095,105,5,11.0,0
104096,329,5,7.0,1
104097,19,3,7.0,0
104098,252,5,6.0,0
104099,95,9,14.0,0
104100,306,4,10.0,1
104101,114,5,15.0,0
104102,92,3,6.0,0
104103,583,1,5.0,1
104104,344,7,9.0,1
104105,645,2,2.0,1
104106,49,2,4.0,0
104107,384,2,6.0,1
104108,178,5,6.0,0
104109,60,3,3.0,0
104110,166,4,7.0,0
104111,259,2,6.0,0
104112,469,3,10.0,1
104113,157,5,9.0,0
104114,109,7,13.0,0
104115,10,7,11.0,0
104116,314,6,9.0,1
104117,39,4,9.0,0
104118,151,4,6.0,0
104119,26,7,10.0,0
104120,185,2,5.0,0
104121,141,4,11.0,0
104122,158,5,9.0,0
104123,96,4,6.0,0
104124,448,2,3.0,1
104125,15,5,8.0,0
104126,470,3,6.0,1
104127,82,6,8.0,0
104128,1,6,11.0,0
104129,156,6,11.0,0
104130,157,9,14.0,0
104131,367,3,6.0,1
104132,177,2,3.0,0
104133,106,9,17.0,0
104134,292,3,4.0,1
104135,236,4,8.0,0
104136,66,5,15.0,0
104137,45,3,7.0,0
104138,186,5,6.0,0
104139,163,2,4.0,0
104140,481,4,10.0,1
104141,178,3,5.0,0
104142,399,5,8.0,1
104143,19,8,11.0,0
104144,642,1,1.0,1
104145,137,4,8.0,0
104146,583,7,9.0,1
104147,248,3,6.0,0
104148,196,4,7.0,0
104149,115,8,11.0,0
104150,183,7,18.0,0
104151,492,3,3.0,1
104152,102,4,7.0,0
104153,71,8,15.0,0
104154,184,5,12.0,0
104155,12,6,12.0,0
104156,10,3,3.0,0
104157,190,8,14.0,0
104158,48,8,17.0,0
104159,69,5,15.0,0
104160,120,2,6.0,0
104161,220,4,6.0,0
104162,240,5,14.0,0
104163,185,4,7.0,0
104164,135,7,16.0,0
104165,38,6,14.0,0
104166,65,5,9.0,0
104167,92,2,2.0,0
104168,290,4,7.0,1
104169,153,3,7.0,0
104170,230,3,6.0,0
104171,147,7,11.0,0
104172,172,5,8.0,0
104173,93,8,11.0,0
104174,70,6,10.0,0
104175,528,4,8.0,1
104176,221,1,1.0,0
104177,628,2,3.0,1
104178,193,7,15.0,0
104179,43,9,15.0,0
104180,148,5,11.0,0
104181,47,5,11.0,0
104182,41,4,5.0,0
104183,151,6,12.0,0
104184,633,2,2.0,1
104185,42,3,6.0,0
104186,336,6,8.0,1
104187,165,5,14.0,0
104188,77,3,8.0,0
104189,56,3,5.0,0
104190,45,7,18.0,0
104191,312,8,17.0,1
104192,25,8,19.0,0
104193,166,6,10.0,0
104194,366,4,5.0,1
104195,458,3,7.0,1
104196,355,5,8.0,1
104197,83,4,6.0,0
104199,219,3,5.0,0
104200,32,9,15.0,0
104201,175,3,3.0,0
104202,343,2,2.0,1
104203,30,6,16.0,0
104204,185,4,5.0,0
104205,217,4,6.0,0
104206,122,6,7.0,0
104207,76,8,15.0,0
104208,12,4,6.0,0
104209,74,3,6.0,0
104210,55,6,9.0,0
104211,24,4,10.0,0
104212,423,3,3.0,1
104213,500,2,3.0,1
104214,27,3,5.0,0
104215,97,5,13.0,0
104216,326,2,2.0,1
104217,396,3,7.0,1
104218,189,5,11.0,0
104219,91,5,9.0,0
104220,340,3,8.0,1
104222,213,2,2.0,0
104223,213,2,3.0,0
104224,122,4,10.0,0
104225,541,3,9.0,1
104226,168,2,2.0,0
104227,367,9,20.0,1
104228,254,3,5.0,0
104229,102,9,22.0,0
104230,141,4,6.0,0
104231,44,7,19.0,0
104232,177,8,15.0,0
104233,96,5,7.0,0
104234,188,6,12.0,0
104235,372,5,11.0,1
104236,151,7,12.0,0
104237,12,9,20.0,0
104238,33,12,19.0,0
104239,543,3,6.0,1
104240,209,3,3.0,0
104241,149,2,7.0,0
104242,154,7,14.0,0
104243,111,8,14.0,0
104244,9,3,3.0,0
104245,192,8,13.0,0
104246,285,3,4.0,0
104247,189,4,7.0,0
104248,349,4,5.0,1
104249,579,3,5.0,1
104250,308,1,1.0,1
104251,472,4,9.0,1
104252,389,4,5.0,1
104253,235,5,8.0,0
104254,233,6,14.0,0
104255,17,4,9.0,0
104256,296,3,5.0,1
104257,35,5,10.0,0
104258,78,5,8.0,0
104259,16,8,16.0,0
104260,26,8,11.0,0
104261,677,3,4.0,1
104262,322,5,13.0,1
104263,7,7,8.0,0
104264,234,4,7.0,0
104265,102,5,9.0,0
104266,60,6,10.0,0
104267,546,4,5.0,1
104268,121,10,14.0,0
104269,90,5,9.0,0
104270,52,13,21.0,0
104271,112,5,9.0,0
104272,759,2,3.0,1
104273,46,5,9.0,0
104274,594,3,8.0,1
104275,4,2,5.0,0
104276,215,3,8.0,0
104277,178,5,8.0,0
104278,214,8,12.0,0
104279,19,2,3.0,0
104280,56,4,10.0,0
104281,60,5,8.0,0
104282,90,4,9.0,0
104283,12,9,17.0,0
104284,14,5,8.0,0
104285,43,8,13.0,0
104286,20,7,8.0,0
104287,49,7,16.0,0
104288,83,5,10.0,0
104289,472,3,4.0,1
104290,37,4,9.0,0
104291,279,5,11.0,0
104292,353,5,12.0,1
104293,101,5,12.0,0
104294,374,4,8.0,1
104295,436,4,6.0,1
104296,329,2,2.0,1
104297,102,8,16.0,0
104298,165,7,13.0,0
104299,610,4,5.0,1
104300,303,5,12.0,1
104301,136,2,4.0,0
104302,254,5,6.0,0
104303,99,3,5.0,0
104304,138,5,13.0,0
104305,150,5,8.0,0
104306,192,7,13.0,0
104307,781,2,3.0,1
104308,144,7,16.0,0
104309,102,6,10.0,0
104310,58,6,10.0,0
104311,217,7,9.0,0
104312,328,3,5.0,1
104313,376,4,6.0,1
104314,651,3,5.0,1
104315,295,5,9.0,1
104316,73,9,16.0,0
104317,10,10,16.0,0
104318,278,4,9.0,0
104319,293,5,10.0,1
104320,204,8,14.0,0
104321,276,8,14.0,0
104322,159,2,6.0,0
104323,371,1,2.0,1
104324,193,7,13.0,0
104325,328,5,9.0,1
104326,135,3,5.0,0
104327,288,5,7.0,1
104328,89,5,7.0,0
104329,40,11,16.0,0
104330,50,5,13.0,0
104331,184,6,16.0,0
104332,313,4,6.0,1
104333,310,3,7.0,1
104334,349,3,7.0,1
104335,53,4,9.0,0
104336,282,3,4.0,0
104337,146,3,5.0,0
104338,414,5,7.0,1
104339,12,5,8.0,0
104340,32,7,17.0,0
104341,145,5,8.0,0
104342,273,2,3.0,0
104343,522,7,15.0,1
104344,78,5,6.0,0
104345,301,4,4.0,1
104346,140,4,8.0,0
104347,104,6,11.0,0
104348,297,4,5.0,1
104349,166,3,6.0,0
104350,59,4,5.0,0
104351,17,4,12.0,0
104352,6,2,3.0,0
104353,256,2,2.0,0
104354,16,2,4.0,0
104355,482,3,8.0,1
104356,485,4,6.0,1
104357,3,7,8.0,0
104358,183,5,10.0,0
104359,143,5,6.0,0
104360,333,5,16.0,1
104361,275,4,7.0,0
104362,103,6,11.0,0
104363,199,6,14.0,0
104364,87,7,11.0,0
104365,310,4,6.0,1
104366,614,3,4.0,1
104367,15,7,15.0,0
104368,225,4,4.0,0
104369,176,7,11.0,0
104370,82,3,5.0,0
104371,444,2,6.0,1
104372,127,4,6.0,0
104373,49,8,11.0,0
104374,151,9,14.0,0
104375,9,3,5.0,0
104376,159,2,6.0,0
104377,76,10,24.0,0
104378,134,3,3.0,0
104379,3,7,16.0,0
104380,64,4,7.0,0
104381,446,4,10.0,1
104382,140,5,9.0,0
104383,290,8,13.0,1
104384,13,3,3.0,0
104385,55,4,7.0,0
104386,340,3,9.0,1
104387,323,5,8.0,1
104388,135,3,3.0,0
104389,368,3,9.0,1
104390,721,4,10.0,1
104391,182,6,9.0,0
104393,177,3,4.0,0
104394,167,4,9.0,0
104395,343,4,4.0,1
104396,226,4,6.0,0
104397,45,12,22.0,0
104398,572,2,6.0,1
104399,517,2,3.0,1
104400,58,4,7.0,0
104401,148,4,6.0,0
104402,57,7,11.0,0
104403,140,3,3.0,0
104404,38,5,8.0,0
104405,273,4,9.0,0
104406,385,4,7.0,1
104407,472,6,11.0,1
104408,277,3,10.0,0
104409,41,6,10.0,0
104410,131,6,13.0,0
104411,283,5,6.0,0
104412,155,7,10.0,0
104413,204,5,7.0,0
104414,275,4,6.0,0
104415,44,8,20.0,0
104416,72,5,9.0,0
104417,8,6,9.0,0
104418,57,9,19.0,0
104419,110,8,16.0,0
104420,480,5,11.0,1
104421,148,6,12.0,0
104422,123,3,7.0,0
104423,184,4,7.0,0
104424,59,2,4.0,0
104425,283,5,11.0,0
104426,15,8,16.0,0
104427,101,9,20.0,0
104428,368,1,1.0,1
104429,94,3,4.0,0
104430,97,5,9.0,0
104431,32,4,10.0,0
104432,88,10,18.0,0
104433,170,5,5.0,0
104434,165,5,8.0,0
104435,226,6,13.0,0
104436,39,3,3.0,0
104437,22,6,9.0,0
104438,372,7,12.0,1
104439,44,5,8.0,0
104440,135,7,9.0,0
104441,321,4,6.0,1
104442,125,5,13.0,0
104443,484,2,4.0,1
104444,4,4,6.0,0
104445,157,2,4.0,0
104446,121,4,6.0,0
104447,200,4,6.0,0
104448,487,3,6.0,1
104449,599,4,4.0,1
104450,590,2,4.0,1
104451,156,6,11.0,0
104452,46,5,8.0,0
104453,94,8,16.0,0
104454,248,4,12.0,0
104455,625,2,2.0,1
104456,149,7,14.0,0
104457,85,3,7.0,0
104458,396,3,5.0,1
104459,179,8,17.0,0
104460,16,5,13.0,0
104461,134,6,9.0,0
104462,28,3,6.0,0
104463,203,3,5.0,0
104464,9,6,10.0,0
104465,467,3,4.0,1
104466,21,5,13.0,0
104467,234,3,4.0,0
104468,72,8,18.0,0
104469,76,12,23.0,0
104470,90,7,6.0,0
104471,332,2,3.0,1
104472,232,5,9.0,0
104473,159,4,6.0,0
104474,698,4,5.0,1
104475,66,5,5.0,0
104476,451,4,6.0,1
104477,99,4,6.0,0
104478,300,3,13.0,1
104479,98,4,9.0,0
104480,140,10,17.0,0
104481,201,4,12.0,0
104482,234,7,11.0,0
104483,292,3,6.0,1
104484,101,10,15.0,0
104485,772,2,7.0,1
104486,265,6,16.0,0
104487,120,6,9.0,0
104488,125,6,14.0,0
104489,603,1,5.0,1
104490,138,2,4.0,0
104491,387,7,13.0,1
104492,151,2,4.0,0
104493,283,1,3.0,0
104494,151,4,9.0,0
104495,856,2,3.0,1
104496,294,7,15.0,1
104497,221,5,10.0,0
104498,83,2,3.0,0
104499,285,3,4.0,0
104500,125,4,7.0,0
104501,309,5,9.0,1
104502,42,7,10.0,0
104503,155,4,6.0,0
104504,46,11,18.0,0
104505,361,5,6.0,1
104506,218,4,6.0,0
104507,620,4,12.0,1
104508,39,7,17.0,0
104509,37,6,6.0,0
104510,111,3,4.0,0
104511,168,6,12.0,0
104512,307,4,8.0,1
104513,254,4,9.0,0
104514,52,8,17.0,0
104515,148,3,5.0,0
104516,455,2,3.0,1
104517,349,2,3.0,1
104518,321,8,12.0,1
104519,153,7,20.0,0
104520,25,5,9.0,0
104521,128,6,13.0,0
104522,124,7,14.0,0
104523,358,7,12.0,1
104524,3,3,5.0,0
104525,64,4,7.0,0
104526,136,7,10.0,0
104527,55,7,13.0,0
104528,34,7,13.0,0
104529,278,5,7.0,0
104530,522,5,11.0,1
104531,119,7,17.0,0
104532,665,2,4.0,1
104533,389,4,8.0,1
104534,75,7,14.0,0
104535,186,8,12.0,0
104536,88,5,8.0,0
104537,244,7,14.0,0
104538,387,4,6.0,1
104539,300,3,3.0,1
104540,157,6,16.0,0
104541,182,7,15.0,0
104542,104,7,11.0,0
104543,289,3,10.0,1
104544,297,7,14.0,1
104545,88,7,9.0,0
104546,189,5,7.0,0
104547,193,4,9.0,0
104548,307,6,11.0,1
104549,45,9,20.0,0
104550,539,3,6.0,1
104551,162,6,10.0,0
104552,47,9,20.0,0
104553,71,5,9.0,0
104554,406,2,4.0,1
104555,106,3,6.0,0
104556,140,5,7.0,0
104557,539,4,9.0,1
104558,318,4,8.0,1
104559,188,4,9.0,0
104560,161,3,6.0,0
104561,159,6,17.0,0
104562,16,5,12.0,0
104563,18,7,14.0,0
104564,672,3,6.0,1
104565,10,5,9.0,0
104566,102,8,17.0,0
104567,166,3,4.0,0
104568,211,2,2.0,0
104569,95,5,9.0,0
104570,599,3,9.0,1
104571,223,7,15.0,0
104572,255,3,3.0,0
104573,48,6,14.0,0
104574,180,5,8.0,0
104575,155,7,13.0,0
104576,8,5,10.0,0
104577,74,8,17.0,0
104578,205,8,16.0,0
104579,113,4,9.0,0
104580,43,11,19.0,0
104581,305,4,7.0,1
104582,387,3,6.0,1
104583,202,4,6.0,0
104584,331,6,10.0,1
104585,76,5,10.0,0
104586,76,6,18.0,0
104587,388,5,7.0,1
104588,101,4,7.0,0
104589,55,6,7.0,0
104590,77,4,7.0,0
104591,265,6,15.0,0
104592,116,8,15.0,0
104593,119,6,13.0,0
104594,300,5,11.0,1
104595,120,3,4.0,0
104596,374,6,15.0,1
104597,23,4,7.0,0
104598,22,2,3.0,0
104599,183,5,8.0,0
104600,176,4,6.0,0
104601,18,2,4.0,0
104602,325,1,1.0,1
104603,62,5,7.0,0
104604,351,8,14.0,1
104605,89,5,7.0,0
104606,181,7,10.0,0
104607,438,4,6.0,1
104608,232,5,11.0,0
104609,366,3,4.0,1
